,AdDeviceStatsId,AdGroupId,AdId,Ad Length,CampaignId,Clicks,Cost,Device,Impressions,PulledDate,StatDate,TotalViews,CustomerId
5599,10771325,50564105640,229601466862,15 Sec,965415299,10,57060000,Tablets with full browsers,3402,2017-12-22 17:40:43.763,2017-11-03 00:00:00.000,885,6172611447
5600,10771326,50564106440,229601466892,15 Sec,965415302,0,580000,Other,57,2017-12-22 17:40:43.810,2017-11-03 00:00:00.000,9,6172611447
5601,10771327,50564104960,229601466718,15 Sec,965415296,0,4940000,Other,327,2017-12-22 17:40:43.840,2017-11-03 00:00:00.000,70,6172611447
5602,10771328,50564106400,229601466883,15 Sec,965415302,0,18630000,Other,1605,2017-12-22 17:40:43.903,2017-11-03 00:00:00.000,269,6172611447
5603,10771329,50564106360,229601466871,15 Sec,965415302,0,16640000,Computers,1124,2017-12-22 17:40:43.933,2017-11-03 00:00:00.000,263,6172611447
5604,10771330,50564107320,229601466898,15 Sec,965415305,46,185330000,Mobile devices with full browsers,13109,2017-12-22 17:40:43.967,2017-11-03 00:00:00.000,3084,6172611447
5605,10771331,50564107320,229601466898,15 Sec,965415305,13,50720000,Tablets with full browsers,2995,2017-12-22 17:40:44.013,2017-11-03 00:00:00.000,863,6172611447
5606,10771332,50564105480,229601466712,15 Sec,965415296,1,41250000,Computers,2686,2017-12-22 17:40:44.043,2017-11-03 00:00:00.000,651,6172611447
5607,10771333,50564106200,229601466886,15 Sec,965415302,9,720760000,Computers,37236,2017-12-22 17:40:44.077,2017-11-03 00:00:00.000,10881,6172611447
5608,10771334,50564105000,229601466703,15 Sec,965415296,1,6500000,Computers,398,2017-12-22 17:40:44.090,2017-11-03 00:00:00.000,97,6172611447
5609,10771335,50564106920,229601466895,15 Sec,965415305,64,473450000,Mobile devices with full browsers,44414,2017-12-22 17:40:44.120,2017-11-03 00:00:00.000,8227,6172611447
5610,10771336,50564106920,229601466895,15 Sec,965415305,17,167560000,Tablets with full browsers,13201,2017-12-22 17:40:44.153,2017-11-03 00:00:00.000,3023,6172611447
5611,10771337,50564107160,229601466901,15 Sec,965415305,7,57100000,Tablets with full browsers,3845,2017-12-22 17:40:44.183,2017-11-03 00:00:00.000,1005,6172611447
5612,10771338,50564106880,229601466910,15 Sec,965415305,60,390140000,Mobile devices with full browsers,32214,2017-12-22 17:40:44.217,2017-11-03 00:00:00.000,6423,6172611447
5613,10771339,50564107160,229601466901,15 Sec,965415305,20,140730000,Mobile devices with full browsers,10439,2017-12-22 17:40:44.247,2017-11-03 00:00:00.000,2402,6172611447
5614,10771340,50564105240,229601466709,15 Sec,965415296,1,30280000,Computers,1490,2017-12-22 17:40:44.310,2017-11-03 00:00:00.000,486,6172611447
5615,10771341,50564105440,229601466841,15 Sec,965415296,0,10650000,Computers,494,2017-12-22 17:40:44.370,2017-11-03 00:00:00.000,148,6172611447
5616,10771342,50564106200,229601466886,15 Sec,965415302,0,17490000,Other,1342,2017-12-22 17:40:44.387,2017-11-03 00:00:00.000,253,6172611447
5617,10771343,50564105960,229601466850,15 Sec,965415299,0,42370000,Tablets with full browsers,3132,2017-12-22 17:40:44.420,2017-11-03 00:00:00.000,696,6172611447
5618,10771344,50564105480,229601466712,15 Sec,965415296,0,5080000,Other,412,2017-12-22 17:40:44.450,2017-11-03 00:00:00.000,78,6172611447
5619,10771345,50564106120,229601466865,15 Sec,965415299,0,4770000,Tablets with full browsers,374,2017-12-22 17:40:44.480,2017-11-03 00:00:00.000,74,6172611447
5620,10771346,50564105240,229601466709,15 Sec,965415296,0,2590000,Other,174,2017-12-22 17:40:44.513,2017-11-03 00:00:00.000,42,6172611447
5621,10771347,50564105960,229601466850,15 Sec,965415299,12,95650000,Mobile devices with full browsers,7572,2017-12-22 17:40:44.543,2017-11-03 00:00:00.000,1528,6172611447
5622,10771348,50564105680,229601466847,15 Sec,965415299,11,140080000,Mobile devices with full browsers,9214,2017-12-22 17:40:44.577,2017-11-03 00:00:00.000,2134,6172611447
5623,10771349,50564106880,229601466910,15 Sec,965415305,18,103290000,Tablets with full browsers,7152,2017-12-22 17:40:44.607,2017-11-03 00:00:00.000,1830,6172611447
5624,10771350,50564105680,229601466847,15 Sec,965415299,1,37230000,Tablets with full browsers,2189,2017-12-22 17:40:44.637,2017-11-03 00:00:00.000,563,6172611447
5625,10771351,50564105920,229601466853,15 Sec,965415299,15,134280000,Mobile devices with full browsers,9689,2017-12-22 17:40:44.670,2017-11-03 00:00:00.000,2097,6172611447
5626,10771352,50564105920,229601466853,15 Sec,965415299,14,73190000,Tablets with full browsers,4901,2017-12-22 17:40:44.700,2017-11-03 00:00:00.000,1183,6172611447
5627,10771353,50564106120,229601466865,15 Sec,965415299,2,13110000,Mobile devices with full browsers,1392,2017-12-22 17:40:44.717,2017-11-03 00:00:00.000,190,6172611447
5628,10771354,50564105440,229601466841,15 Sec,965415296,0,700000,Other,64,2017-12-22 17:40:44.747,2017-11-03 00:00:00.000,8,6172611447
5629,10771355,50564105000,229601466703,15 Sec,965415296,0,0,Other,1,2017-12-22 17:40:44.780,2017-11-03 00:00:00.000,0,6172611447
5630,10771356,50564105720,229601466859,15 Sec,965415299,38,163070000,Mobile devices with full browsers,14186,2017-12-22 17:40:54.920,2017-11-04 00:00:00.000,2464,6172611447
5631,10771357,50564106840,229601466880,15 Sec,965415302,5,151090000,Computers,10274,2017-12-22 17:40:54.967,2017-11-04 00:00:00.000,2907,6172611447
5632,10771358,50564106680,229601466889,15 Sec,965415302,2,42570000,Computers,2646,2017-12-22 17:40:54.997,2017-11-04 00:00:00.000,729,6172611447
5633,10771359,50564107400,229601466904,15 Sec,965415305,73,400130000,Tablets with full browsers,31449,2017-12-22 17:40:55.013,2017-11-04 00:00:00.000,7598,6172611447
5634,10771360,50564105720,229601466859,15 Sec,965415299,46,110030000,Tablets with full browsers,7151,2017-12-22 17:40:55.043,2017-11-04 00:00:00.000,1724,6172611447
5635,10771361,50564107080,229601466907,15 Sec,965415305,52,104080000,Tablets with full browsers,6829,2017-12-22 17:40:55.077,2017-11-04 00:00:00.000,1877,6172611447
5636,10771362,50564107120,229601466916,15 Sec,965415305,0,2200000,Tablets with full browsers,132,2017-12-22 17:40:55.107,2017-11-04 00:00:00.000,37,6172611447
5637,10771363,50564105160,229601466715,15 Sec,965415296,5,302170000,Computers,15547,2017-12-22 17:40:55.137,2017-11-04 00:00:00.000,4328,6172611447
5638,10771364,50564105200,229601466844,15 Sec,965415296,0,7020000,Computers,410,2017-12-22 17:40:55.170,2017-11-04 00:00:00.000,100,6172611447
5639,10771365,50564105160,229601466715,15 Sec,965415296,0,12580000,Other,999,2017-12-22 17:40:55.200,2017-11-04 00:00:00.000,179,6172611447
5640,10771366,50564106160,229601466856,15 Sec,965415299,137,516890000,Mobile devices with full browsers,40737,2017-12-22 17:40:55.217,2017-11-04 00:00:00.000,7891,6172611447
5641,10771367,50564107080,229601466907,15 Sec,965415305,60,212560000,Mobile devices with full browsers,17312,2017-12-22 17:40:55.247,2017-11-04 00:00:00.000,3469,6172611447
5642,10771368,50564106680,229601466889,15 Sec,965415302,0,5670000,Other,414,2017-12-22 17:40:55.280,2017-11-04 00:00:00.000,79,6172611447
5643,10771369,50564105200,229601466844,15 Sec,965415296,0,500000,Other,36,2017-12-22 17:40:55.293,2017-11-04 00:00:00.000,7,6172611447
5644,10771370,50564106160,229601466856,15 Sec,965415299,121,280880000,Tablets with full browsers,18510,2017-12-22 17:40:55.327,2017-11-04 00:00:00.000,4460,6172611447
5645,10771371,50564106840,229601466880,15 Sec,965415302,0,30380000,Other,2553,2017-12-22 17:40:55.357,2017-11-04 00:00:00.000,478,6172611447
5646,10771372,50564107400,229601466904,15 Sec,965415305,154,1229690000,Mobile devices with full browsers,127109,2017-12-22 17:40:55.387,2017-11-04 00:00:00.000,22566,6172611447
5647,10771373,50564107120,229601466916,15 Sec,965415305,4,12700000,Mobile devices with full browsers,1230,2017-12-22 17:40:55.420,2017-11-04 00:00:00.000,158,6172611447
5648,10771374,50564106640,229601466874,15 Sec,965415302,0,7980000,Computers,651,2017-12-22 17:40:55.497,2017-11-04 00:00:00.000,129,6172611447
5649,10771375,50564106640,229601466874,15 Sec,965415302,0,320000,Other,10,2017-12-22 17:40:55.530,2017-11-04 00:00:00.000,4,6172611447
5650,10771376,50564105640,229601466862,15 Sec,965415299,44,128630000,Mobile devices with full browsers,8868,2017-12-22 17:40:55.560,2017-11-04 00:00:00.000,1916,6172611447
5651,10771377,50564107320,229601466898,15 Sec,965415305,2,23150000,Tablets with full browsers,1461,2017-12-22 17:40:55.607,2017-11-04 00:00:00.000,420,6172611447
5652,10771378,50564106440,229601466892,15 Sec,965415302,2,13590000,Computers,747,2017-12-22 17:40:55.620,2017-11-04 00:00:00.000,216,6172611447
5653,10771379,50564104960,229601466718,15 Sec,965415296,1,230560000,Computers,12970,2017-12-22 17:40:55.670,2017-11-04 00:00:00.000,3254,6172611447
5654,10771380,50564106400,229601466883,15 Sec,965415302,16,779710000,Computers,47859,2017-12-22 17:40:55.700,2017-11-04 00:00:00.000,11925,6172611447
5655,10771381,50564106440,229601466892,15 Sec,965415302,0,1270000,Other,82,2017-12-22 17:40:55.730,2017-11-04 00:00:00.000,19,6172611447
5656,10771382,50564106400,229601466883,15 Sec,965415302,0,27950000,Other,2317,2017-12-22 17:40:55.763,2017-11-04 00:00:00.000,390,6172611447
5657,10771383,50564106360,229601466871,15 Sec,965415302,0,12860000,Computers,975,2017-12-22 17:40:55.793,2017-11-04 00:00:00.000,217,6172611447
5658,10771384,50564104960,229601466718,15 Sec,965415296,0,7470000,Other,481,2017-12-22 17:40:55.827,2017-11-04 00:00:00.000,100,6172611447
5659,10771385,50564107320,229601466898,15 Sec,965415305,14,80650000,Mobile devices with full browsers,5973,2017-12-22 17:40:55.857,2017-11-04 00:00:00.000,1394,6172611447
5660,10771386,50564105640,229601466862,15 Sec,965415299,21,62060000,Tablets with full browsers,3712,2017-12-22 17:40:55.887,2017-11-04 00:00:00.000,984,6172611447
5661,10771387,50564106600,229601466877,15 Sec,965415302,1,57950000,Computers,4866,2017-12-22 17:40:55.920,2017-11-04 00:00:00.000,1001,6172611447
5662,10771388,50564105400,229601466706,15 Sec,965415296,0,1090000,Computers,92,2017-12-22 17:40:55.933,2017-11-04 00:00:00.000,17,6172611447
5663,10771389,50564106600,229601466877,15 Sec,965415302,0,1750000,Other,236,2017-12-22 17:40:55.967,2017-11-04 00:00:00.000,29,6172611447
5664,10771390,50564105880,229601466868,15 Sec,965415299,11,21510000,Mobile devices with full browsers,2174,2017-12-22 17:40:56.013,2017-11-04 00:00:00.000,266,6172611447
5665,10771391,50564107360,229601466913,15 Sec,965415305,4,21130000,Mobile devices with full browsers,1651,2017-12-22 17:40:56.043,2017-11-04 00:00:00.000,359,6172611447
5666,10771392,50564107360,229601466913,15 Sec,965415305,1,6580000,Tablets with full browsers,450,2017-12-22 17:40:56.077,2017-11-04 00:00:00.000,115,6172611447
5667,10771393,50564105880,229601466868,15 Sec,965415299,0,3770000,Tablets with full browsers,307,2017-12-22 17:40:56.183,2017-11-04 00:00:00.000,60,6172611447
5668,10771394,50564105400,229601466706,15 Sec,965415296,0,40000,Other,1,2017-12-22 17:40:56.217,2017-11-04 00:00:00.000,1,6172611447
5669,10771395,50564106360,229601466871,15 Sec,965415302,0,390000,Other,47,2017-12-22 17:40:56.230,2017-11-04 00:00:00.000,6,6172611447
5670,10771396,50564105920,229601466853,15 Sec,965415299,46,227320000,Mobile devices with full browsers,18739,2017-12-22 17:40:56.263,2017-11-04 00:00:00.000,3516,6172611447
5671,10771397,50564106200,229601466886,15 Sec,965415302,15,514760000,Computers,29127,2017-12-22 17:40:56.293,2017-11-04 00:00:00.000,7762,6172611447
5672,10771398,50564106880,229601466910,15 Sec,965415305,12,118890000,Tablets with full browsers,9034,2017-12-22 17:40:56.310,2017-11-04 00:00:00.000,2183,6172611447
5673,10771399,50564106880,229601466910,15 Sec,965415305,67,464530000,Mobile devices with full browsers,42298,2017-12-22 17:40:56.340,2017-11-04 00:00:00.000,7999,6172611447
5674,10771400,50564105480,229601466712,15 Sec,965415296,0,9970000,Other,848,2017-12-22 17:40:56.387,2017-11-04 00:00:00.000,148,6172611447
5675,10771401,50564105440,229601466841,15 Sec,965415296,0,2560000,Other,170,2017-12-22 17:40:56.420,2017-11-04 00:00:00.000,37,6172611447
5676,10771402,50564105440,229601466841,15 Sec,965415296,0,12800000,Computers,767,2017-12-22 17:40:56.450,2017-11-04 00:00:00.000,184,6172611447
5677,10771403,50564106200,229601466886,15 Sec,965415302,0,17130000,Other,1347,2017-12-22 17:40:56.467,2017-11-04 00:00:00.000,248,6172611447
5678,10771404,50564105240,229601466709,15 Sec,965415296,0,2420000,Other,156,2017-12-22 17:40:56.497,2017-11-04 00:00:00.000,36,6172611447
5679,10771405,50564105480,229601466712,15 Sec,965415296,0,44060000,Computers,2965,2017-12-22 17:40:56.530,2017-11-04 00:00:00.000,717,6172611447
5680,10771406,50564105920,229601466853,15 Sec,965415299,44,126880000,Tablets with full browsers,8486,2017-12-22 17:40:56.653,2017-11-04 00:00:00.000,2017,6172611447
5681,10771407,50564106920,229601466895,15 Sec,965415305,25,186390000,Mobile devices with full browsers,17122,2017-12-22 17:40:56.683,2017-11-04 00:00:00.000,3274,6172611447
5682,10771408,50564107160,229601466901,15 Sec,965415305,24,141560000,Mobile devices with full browsers,12264,2017-12-22 17:40:56.700,2017-11-04 00:00:00.000,2537,6172611447
5683,10771409,50564105680,229601466847,15 Sec,965415299,3,30940000,Tablets with full browsers,1862,2017-12-22 17:40:56.730,2017-11-04 00:00:00.000,481,6172611447
5684,10771410,50564105960,229601466850,15 Sec,965415299,20,195900000,Mobile devices with full browsers,17750,2017-12-22 17:40:56.763,2017-11-04 00:00:00.000,3084,6172611447
5685,10771411,50564106120,229601466865,15 Sec,965415299,1,13950000,Mobile devices with full browsers,1537,2017-12-22 17:40:56.793,2017-11-04 00:00:00.000,206,6172611447
5686,10771412,50564106920,229601466895,15 Sec,965415305,11,100060000,Tablets with full browsers,7109,2017-12-22 17:40:56.827,2017-11-04 00:00:00.000,1794,6172611447
5687,10771413,50564106120,229601466865,15 Sec,965415299,0,4290000,Tablets with full browsers,411,2017-12-22 17:40:56.857,2017-11-04 00:00:00.000,63,6172611447
5688,10771414,50564105000,229601466703,15 Sec,965415296,0,6780000,Computers,513,2017-12-22 17:40:56.870,2017-11-04 00:00:00.000,107,6172611447
5689,10771415,50564105240,229601466709,15 Sec,965415296,1,36660000,Computers,2120,2017-12-22 17:40:56.903,2017-11-04 00:00:00.000,603,6172611447
5690,10771416,50564105960,229601466850,15 Sec,965415299,3,90460000,Tablets with full browsers,6863,2017-12-22 17:40:56.933,2017-11-04 00:00:00.000,1434,6172611447
5691,10771417,50564105680,229601466847,15 Sec,965415299,7,116800000,Mobile devices with full browsers,8384,2017-12-22 17:40:56.967,2017-11-04 00:00:00.000,1796,6172611447
5692,10771418,50564107160,229601466901,15 Sec,965415305,1,68790000,Tablets with full browsers,4898,2017-12-22 17:40:56.980,2017-11-04 00:00:00.000,1257,6172611447
5693,10771601,50564105720,229601466859,15 Sec,965415299,50,108540000,Tablets with full browsers,7316,2017-12-22 17:41:07.543,2017-11-05 00:00:00.000,1723,6172611447
5694,10771603,50564105160,229601466715,15 Sec,965415296,5,353080000,Computers,17771,2017-12-22 17:41:07.577,2017-11-05 00:00:00.000,5039,6172611447
5695,10771605,50564107400,229601466904,15 Sec,965415305,62,315270000,Tablets with full browsers,25402,2017-12-22 17:41:07.623,2017-11-05 00:00:00.000,6082,6172611447
5696,10771608,50564106840,229601466880,15 Sec,965415302,2,136240000,Computers,9205,2017-12-22 17:41:07.653,2017-11-05 00:00:00.000,2627,6172611447
5697,10771610,50564106640,229601466874,15 Sec,965415302,0,8180000,Computers,750,2017-12-22 17:41:07.683,2017-11-05 00:00:00.000,127,6172611447
5698,10771612,50564105160,229601466715,15 Sec,965415296,0,12030000,Other,1051,2017-12-22 17:41:07.717,2017-11-05 00:00:00.000,172,6172611447
5699,10771614,50564106640,229601466874,15 Sec,965415302,0,200000,Other,25,2017-12-22 17:41:07.747,2017-11-05 00:00:00.000,3,6172611447
5700,10771616,50564105200,229601466844,15 Sec,965415296,0,9390000,Computers,484,2017-12-22 17:41:07.763,2017-11-05 00:00:00.000,137,6172611447
5701,10771618,50564106160,229601466856,15 Sec,965415299,181,712640000,Mobile devices with full browsers,59155,2017-12-22 17:41:07.793,2017-11-05 00:00:00.000,10884,6172611447
5702,10771620,50564106160,229601466856,15 Sec,965415299,152,353200000,Tablets with full browsers,23723,2017-12-22 17:41:07.827,2017-11-05 00:00:00.000,5692,6172611447
5703,10771622,50564105720,229601466859,15 Sec,965415299,60,164850000,Mobile devices with full browsers,14121,2017-12-22 17:41:07.840,2017-11-05 00:00:00.000,2488,6172611447
5704,10771624,50564107080,229601466907,15 Sec,965415305,72,222970000,Mobile devices with full browsers,17637,2017-12-22 17:41:07.873,2017-11-05 00:00:00.000,3588,6172611447
5705,10771626,50564107080,229601466907,15 Sec,965415305,34,92800000,Tablets with full browsers,6280,2017-12-22 17:41:07.903,2017-11-05 00:00:00.000,1738,6172611447
5706,10771629,50564106680,229601466889,15 Sec,965415302,3,36070000,Computers,2355,2017-12-22 17:41:07.950,2017-11-05 00:00:00.000,582,6172611447
5707,10771631,50564107120,229601466916,15 Sec,965415305,2,11260000,Mobile devices with full browsers,975,2017-12-22 17:41:07.980,2017-11-05 00:00:00.000,152,6172611447
5708,10771633,50564106680,229601466889,15 Sec,965415302,0,5460000,Other,454,2017-12-22 17:41:08.013,2017-11-05 00:00:00.000,78,6172611447
5709,10771635,50564106840,229601466880,15 Sec,965415302,0,26950000,Other,2520,2017-12-22 17:41:08.030,2017-11-05 00:00:00.000,442,6172611447
5710,10771637,50564107400,229601466904,15 Sec,965415305,127,916310000,Mobile devices with full browsers,94731,2017-12-22 17:41:08.060,2017-11-05 00:00:00.000,16847,6172611447
5711,10771639,50564105200,229601466844,15 Sec,965415296,0,350000,Other,37,2017-12-22 17:41:08.090,2017-11-05 00:00:00.000,5,6172611447
5712,10771641,50564107120,229601466916,15 Sec,965415305,0,1510000,Tablets with full browsers,129,2017-12-22 17:41:08.107,2017-11-05 00:00:00.000,27,6172611447
5713,10771643,50564106400,229601466883,15 Sec,965415302,25,974470000,Computers,59603,2017-12-22 17:41:08.137,2017-11-05 00:00:00.000,14931,6172611447
5714,10771645,50564107320,229601466898,15 Sec,965415305,15,111070000,Mobile devices with full browsers,8878,2017-12-22 17:41:08.170,2017-11-05 00:00:00.000,1975,6172611447
5715,10771647,50564106440,229601466892,15 Sec,965415302,0,880000,Other,90,2017-12-22 17:41:08.200,2017-11-05 00:00:00.000,13,6172611447
5716,10771649,50564104960,229601466718,15 Sec,965415296,1,257590000,Computers,12737,2017-12-22 17:41:08.217,2017-11-05 00:00:00.000,3676,6172611447
5717,10771651,50564106600,229601466877,15 Sec,965415302,0,3830000,Other,474,2017-12-22 17:41:08.247,2017-11-05 00:00:00.000,58,6172611447
5718,10771653,50564104960,229601466718,15 Sec,965415296,0,5800000,Other,518,2017-12-22 17:41:08.280,2017-11-05 00:00:00.000,85,6172611447
5719,10771655,50564106360,229601466871,15 Sec,965415302,0,13170000,Computers,937,2017-12-22 17:41:08.310,2017-11-05 00:00:00.000,222,6172611447
5720,10771657,50564105640,229601466862,15 Sec,965415299,24,78000000,Tablets with full browsers,4862,2017-12-22 17:41:08.327,2017-11-05 00:00:00.000,1240,6172611447
5721,10771659,50564106600,229601466877,15 Sec,965415302,1,65380000,Computers,5331,2017-12-22 17:41:08.357,2017-11-05 00:00:00.000,1145,6172611447
5722,10771661,50564107320,229601466898,15 Sec,965415305,1,27690000,Tablets with full browsers,1980,2017-12-22 17:41:08.387,2017-11-05 00:00:00.000,506,6172611447
5723,10771663,50564107360,229601466913,15 Sec,965415305,10,22190000,Mobile devices with full browsers,1870,2017-12-22 17:41:08.420,2017-11-05 00:00:00.000,390,6172611447
5724,10771665,50564106440,229601466892,15 Sec,965415302,0,15510000,Computers,808,2017-12-22 17:41:08.450,2017-11-05 00:00:00.000,242,6172611447
5725,10771667,50564106400,229601466883,15 Sec,965415302,0,26780000,Other,2416,2017-12-22 17:41:08.480,2017-11-05 00:00:00.000,400,6172611447
5726,10771669,50564107360,229601466913,15 Sec,965415305,0,7130000,Tablets with full browsers,481,2017-12-22 17:41:08.513,2017-11-05 00:00:00.000,130,6172611447
5727,10771671,50564105400,229601466706,15 Sec,965415296,0,1190000,Computers,82,2017-12-22 17:41:08.543,2017-11-05 00:00:00.000,19,6172611447
5728,10771673,50564105640,229601466862,15 Sec,965415299,34,191290000,Mobile devices with full browsers,13227,2017-12-22 17:41:08.560,2017-11-05 00:00:00.000,2865,6172611447
5729,10771676,50564105880,229601466868,15 Sec,965415299,9,19280000,Mobile devices with full browsers,1534,2017-12-22 17:41:08.607,2017-11-05 00:00:00.000,257,6172611447
5730,10771678,50564105880,229601466868,15 Sec,965415299,1,4750000,Tablets with full browsers,335,2017-12-22 17:41:08.637,2017-11-05 00:00:00.000,81,6172611447
5731,10771680,50564106360,229601466871,15 Sec,965415302,0,490000,Other,70,2017-12-22 17:41:08.670,2017-11-05 00:00:00.000,9,6172611447
5732,10771682,50564105680,229601466847,15 Sec,965415299,18,128990000,Mobile devices with full browsers,9296,2017-12-22 17:41:08.700,2017-11-05 00:00:00.000,1992,6172611447
5733,10771684,50564105680,229601466847,15 Sec,965415299,3,34270000,Tablets with full browsers,2078,2017-12-22 17:41:08.730,2017-11-05 00:00:00.000,531,6172611447
5734,10771686,50564107160,229601466901,15 Sec,965415305,1,64520000,Tablets with full browsers,4480,2017-12-22 17:41:08.747,2017-11-05 00:00:00.000,1211,6172611447
5735,10771688,50564106200,229601466886,15 Sec,965415302,5,499560000,Computers,27856,2017-12-22 17:41:08.780,2017-11-05 00:00:00.000,7526,6172611447
5736,10771690,50564105240,229601466709,15 Sec,965415296,0,3080000,Other,224,2017-12-22 17:41:08.810,2017-11-05 00:00:00.000,44,6172611447
5737,10771692,50564106120,229601466865,15 Sec,965415299,0,1980000,Tablets with full browsers,220,2017-12-22 17:41:08.840,2017-11-05 00:00:00.000,30,6172611447
5738,10771694,50564105000,229601466703,15 Sec,965415296,0,8160000,Computers,548,2017-12-22 17:41:08.873,2017-11-05 00:00:00.000,119,6172611447
5739,10771696,50564105240,229601466709,15 Sec,965415296,0,35910000,Computers,2210,2017-12-22 17:41:08.887,2017-11-05 00:00:00.000,588,6172611447
5740,10771698,50564106120,229601466865,15 Sec,965415299,0,7740000,Mobile devices with full browsers,792,2017-12-22 17:41:08.920,2017-11-05 00:00:00.000,113,6172611447
5741,10771700,50564105440,229601466841,15 Sec,965415296,0,11360000,Computers,764,2017-12-22 17:41:08.950,2017-11-05 00:00:00.000,164,6172611447
5742,10771702,50564105480,229601466712,15 Sec,965415296,0,9050000,Other,946,2017-12-22 17:41:08.967,2017-11-05 00:00:00.000,140,6172611447
5743,10771704,50564105960,229601466850,15 Sec,965415299,15,150340000,Mobile devices with full browsers,13073,2017-12-22 17:41:08.997,2017-11-05 00:00:00.000,2349,6172611447
5744,10771706,50564105920,229601466853,15 Sec,965415299,31,178640000,Mobile devices with full browsers,14453,2017-12-22 17:41:09.030,2017-11-05 00:00:00.000,2775,6172611447
5745,10771708,50564105440,229601466841,15 Sec,965415296,0,2660000,Other,207,2017-12-22 17:41:09.060,2017-11-05 00:00:00.000,36,6172611447
5746,10771710,50564105920,229601466853,15 Sec,965415299,34,108520000,Tablets with full browsers,7410,2017-12-22 17:41:09.077,2017-11-05 00:00:00.000,1752,6172611447
5747,10771712,50564106880,229601466910,15 Sec,965415305,92,541030000,Mobile devices with full browsers,50373,2017-12-22 17:41:09.107,2017-11-05 00:00:00.000,9293,6172611447
5748,10771714,50564106880,229601466910,15 Sec,965415305,12,125170000,Tablets with full browsers,9838,2017-12-22 17:41:09.137,2017-11-05 00:00:00.000,2340,6172611447
5749,10771716,50564106920,229601466895,15 Sec,965415305,27,181310000,Mobile devices with full browsers,17370,2017-12-22 17:41:09.170,2017-11-05 00:00:00.000,3244,6172611447
5750,10771718,50564105960,229601466850,15 Sec,965415299,2,74730000,Tablets with full browsers,5843,2017-12-22 17:41:09.200,2017-11-05 00:00:00.000,1192,6172611447
5751,10771720,50564106200,229601466886,15 Sec,965415302,1,15430000,Other,1348,2017-12-22 17:41:09.513,2017-11-05 00:00:00.000,229,6172611447
5752,10771722,50564105480,229601466712,15 Sec,965415296,1,42430000,Computers,2783,2017-12-22 17:41:09.607,2017-11-05 00:00:00.000,680,6172611447
5753,10771724,50564107160,229601466901,15 Sec,965415305,24,144340000,Mobile devices with full browsers,11726,2017-12-22 17:41:09.637,2017-11-05 00:00:00.000,2613,6172611447
5754,10771726,50564106920,229601466895,15 Sec,965415305,7,101920000,Tablets with full browsers,7451,2017-12-22 17:41:09.683,2017-11-05 00:00:00.000,1901,6172611447
5755,10772083,50564105640,229601466862,15 Sec,965415299,15,35550000,Tablets with full browsers,2219,2017-12-22 17:41:20.873,2017-11-06 00:00:00.000,547,6172611447
5756,10772084,50564104960,229601466718,15 Sec,965415296,4,319340000,Computers,14046,2017-12-22 17:41:20.920,2017-11-06 00:00:00.000,4460,6172611447
5757,10772085,50564106400,229601466883,15 Sec,965415302,0,20980000,Other,1676,2017-12-22 17:41:20.967,2017-11-06 00:00:00.000,284,6172611447
5758,10772086,50564106440,229601466892,15 Sec,965415302,1,11780000,Computers,730,2017-12-22 17:41:20.997,2017-11-06 00:00:00.000,189,6172611447
5759,10772087,50564106360,229601466871,15 Sec,965415302,0,11890000,Computers,868,2017-12-22 17:41:21.013,2017-11-06 00:00:00.000,185,6172611447
5760,10772088,50564105400,229601466706,15 Sec,965415296,0,1660000,Computers,68,2017-12-22 17:41:21.043,2017-11-06 00:00:00.000,25,6172611447
5761,10772089,50564104960,229601466718,15 Sec,965415296,0,3250000,Other,256,2017-12-22 17:41:21.090,2017-11-06 00:00:00.000,44,6172611447
5762,10772090,50564106600,229601466877,15 Sec,965415302,1,72020000,Computers,5506,2017-12-22 17:41:21.137,2017-11-06 00:00:00.000,1205,6172611447
5763,10772091,50564106400,229601466883,15 Sec,965415302,30,1545910000,Computers,82702,2017-12-22 17:41:21.153,2017-11-06 00:00:00.000,23215,6172611447
5764,10772092,50564105880,229601466868,15 Sec,965415299,1,1770000,Tablets with full browsers,95,2017-12-22 17:41:21.217,2017-11-06 00:00:00.000,27,6172611447
5765,10772094,50564105640,229601466862,15 Sec,965415299,31,126540000,Mobile devices with full browsers,8934,2017-12-22 17:41:21.247,2017-11-06 00:00:00.000,1828,6172611447
5766,10772095,50564105880,229601466868,15 Sec,965415299,2,5440000,Mobile devices with full browsers,484,2017-12-22 17:41:21.310,2017-11-06 00:00:00.000,73,6172611447
5767,10772096,50564106360,229601466871,15 Sec,965415302,0,540000,Other,51,2017-12-22 17:41:21.637,2017-11-06 00:00:00.000,8,6172611447
5768,10772097,50564107320,229601466898,15 Sec,965415305,25,141430000,Mobile devices with full browsers,10149,2017-12-22 17:41:21.840,2017-11-06 00:00:00.000,2247,6172611447
5769,10772098,50564107360,229601466913,15 Sec,965415305,1,19440000,Mobile devices with full browsers,1492,2017-12-22 17:41:21.873,2017-11-06 00:00:00.000,305,6172611447
5770,10772099,50564107320,229601466898,15 Sec,965415305,2,31410000,Tablets with full browsers,1839,2017-12-22 17:41:21.920,2017-11-06 00:00:00.000,502,6172611447
5771,10772100,50564106440,229601466892,15 Sec,965415302,0,900000,Other,61,2017-12-22 17:41:21.950,2017-11-06 00:00:00.000,12,6172611447
